t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
41.799,4.572,1,0.721,0.644,-0.794,0.301,1,0.721,0.721,,GLOBAL,1.000,clear,0,31.3,12,6.327,0,0,-1.000,-2.29,4.53,0.0271,0.0219
41.818,4.562,1,0.612,0.571,-0.784,0.357,1,0.612,0.612,,GLOBAL,1.000,clear,0,31.3,12,6.346,0,0,-1.000,-2.32,4.51,0.0466,0.0152
41.838,4.547,1,0.590,0.492,-0.782,0.334,1,0.590,0.590,,GLOBAL,1.000,clear,0,31.3,12,6.366,0,0,-1.000,-2.51,4.49,0.0408,0.0076
41.858,4.532,1,0.559,0.397,-0.773,0.310,1,0.559,0.559,,GLOBAL,1.000,clear,0,31.3,12,6.386,0,0,-1.000,-1.72,4.44,0.0347,0.0026
41.879,4.521,1,0.559,0.397,-0.773,0.310,1,0.559,0.559,,AVOID,0.984,avoid_cruise,1,31.3,12,6.407,0,0,-1.000,-1.72,4.44,0.0320,0.0240
41.910,4.514,1,0.520,0.351,-0.776,0.331,1,0.520,0.520,,AVOID,0.984,avoid_cruise,1,31.3,12,6.439,0,0,-1.000,-1.19,4.39,0.0634,0.0231
41.930,4.493,0,,,,,1,0.456,0.456,,AVOID,0.980,avoid_cruise,1,5.0,12,6.458,0,0,-1.000,-1.19,4.39,0.0569,0.0182
41.939,4.471,0,,,,,0,,,,AVOID,0.974,avoid_cruise,1,1.5,12,6.467,0,0,-1.000,-0.91,4.30,0.0419,0.0081
41.961,4.452,0,,,,,0,,,,AVOID,0.974,avoid_cruise,1,1.5,152,0.003,1,0,-1.000,-0.96,4.24,0.0646,0.0307
41.985,4.436,0,,,,,0,,,,AVOID,0.959,avoid_cruise,1,0.5,152,0.002,1,0,-1.000,0.01,4.22,0.0587,0.0234
41.999,4.415,0,,,,,0,,,,AVOID,0.959,avoid_cruise,1,0.1,152,0.016,1,0,-1.000,0.01,4.22,0.0482,0.0131
42.023,4.372,0,,,,,0,,,,AVOID,0.947,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,-0.17,4.16,0.0418,0.0164
42.039,4.340,0,,,,,0,,,,REJOIN,0.934,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,-0.17,4.16,0.0391,0.0143
42.060,4.305,0,,,,,0,,,,REJOIN,0.930,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,-0.18,4.14,0.0383,0.0352
42.078,4.276,0,,,,,0,,,,REJOIN,0.918,avoid_cruise,1,3.8,152,0.019,1,0,-1.000,-0.44,4.09,0.0303,0.0023
42.098,4.253,0,,,,,0,,,,REJOIN,0.918,avoid_cruise,1,1.1,152,0.006,1,0,-1.000,-0.47,4.03,0.0501,0.0221
42.118,4.246,0,,,,,0,,,,REJOIN,0.913,avoid_cruise,1,5.2,152,0.003,1,0,-1.000,-0.47,4.03,0.0455,0.0149
42.145,4.219,0,,,,,0,,,,REJOIN,0.902,avoid_cruise,1,2.2,152,0.001,1,0,-1.000,-0.41,4.01,0.0452,0.0198
42.159,4.200,0,,,,,0,,,,REJOIN,0.896,avoid_cruise,1,6.1,152,0.003,1,0,-1.000,-0.32,3.95,0.0376,0.0016
42.190,4.166,0,,,,,0,,,,REJOIN,0.882,avoid_cruise,1,6.1,152,0.001,1,0,-1.000,-0.32,3.95,0.0427,0.0154
42.199,4.144,0,,,,,0,,,,REJOIN,0.872,avoid_cruise,1,1.8,152,0.010,1,0,-1.000,-0.32,3.95,0.0256,0.0240
42.218,4.115,0,,,,,0,,,,REJOIN,0.872,avoid_cruise,1,0.6,152,0.008,1,0,-1.000,-0.13,3.86,0.0450,0.0175
42.239,4.089,0,,,,,0,,,,REJOIN,0.859,avoid_cruise,1,0.2,152,0.001,1,0,-1.000,-0.13,3.86,0.0375,0.0139
42.259,4.058,0,,,,,0,,,,REJOIN,0.848,avoid_cruise,1,0.2,152,0.001,1,0,-1.000,-0.04,3.84,0.0375,0.0340
42.278,4.028,0,,,,,0,,,,REJOIN,0.848,avoid_cruise,1,0.0,152,0.021,1,0,-1.000,0.05,3.78,0.0311,0.0022
42.308,3.987,0,,,,,0,,,,REJOIN,0.825,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,-0.48,3.72,0.0608,0.0318
42.321,3.956,0,,,,,0,,,,REJOIN,0.820,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,-0.48,3.72,0.0403,0.0126
42.338,3.923,0,,,,,0,,,,REJOIN,0.817,avoid_cruise,1,0.0,152,0.006,1,0,-1.000,-0.14,3.66,0.0378,0.0044
42.360,3.883,0,,,,,0,,,,REJOIN,0.807,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,-0.04,3.60,0.0598,0.0264
42.382,3.842,0,,,,,0,,,,REJOIN,0.796,avoid_cruise,1,0.0,152,0.001,1,0,-1.000,0.06,3.50,0.0601,0.0220
42.398,3.804,0,,,,,0,,,,REJOIN,0.781,avoid_cruise,1,0.0,152,0.016,1,0,-1.000,0.05,3.46,0.0230,0.0149
42.418,3.769,0,,,,,0,,,,REJOIN,0.781,avoid_cruise,1,0.0,152,0.006,1,0,0.986,0.05,3.46,0.0431,0.0047
42.438,3.718,0,,,,,0,,,,GLOBAL,0.815,clear,0,0.0,152,0.026,0,0,0.964,0.05,3.46,0.0390,0.0129
42.458,3.675,0,,,,,0,,,,GLOBAL,0.844,clear,0,0.0,152,0.046,0,0,-1.000,0.05,3.46,0.0357,0.0037
42.478,3.627,0,,,,,0,,,,GLOBAL,0.874,clear,0,0.0,152,0.065,0,0,-1.000,0.05,3.46,0.0315,0.0015
42.499,3.595,0,,,,,0,,,,GLOBAL,0.908,clear,0,0.0,152,0.087,0,0,-1.000,0.08,3.45,0.0259,0.0230
42.518,3.566,0,,,,,0,,,,GLOBAL,0.908,clear,0,0.0,152,0.106,0,0,0.955,0.19,3.41,0.0449,0.0168
42.538,3.531,0,,,,,0,,,,GLOBAL,0.940,clear,0,0.0,152,0.126,0,0,-1.000,0.19,3.41,0.0405,0.0066
42.558,3.507,0,,,,,0,,,,GLOBAL,0.977,clear,0,0.0,152,0.146,0,0,-1.000,0.30,3.35,0.0363,0.0078
42.578,3.476,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.166,0,0,-1.000,0.30,3.35,0.0307,0.0021
42.598,3.463,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.186,0,0,-1.000,0.38,3.27,0.0509,0.0222
42.618,3.439,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.206,0,0,-1.000,-1.52,3.86,0.0466,0.0164
42.638,3.411,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.226,0,0,-1.000,1.59,3.98,0.0409,0.0113
42.658,3.385,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.246,0,0,-1.000,1.59,3.98,0.0376,0.0084
42.678,3.364,0,,,,,0,,,1.802,GLOBAL,1.000,clear,0,0.0,152,0.266,0,0,-1.000,4.96,3.86,0.0309,0.0041
42.698,3.360,0,,,,,0,,,1.802,GLOBAL,1.000,clear,0,0.0,152,0.286,0,0,-1.000,5.04,3.82,0.0270,0.0243
42.718,3.382,1,1.722,1.850,-0.294,0.151,1,1.722,1.722,,GLOBAL,1.000,clear,0,0.0,152,0.306,0,0,-1.000,5.04,3.82,0.0469,0.0176
42.738,3.424,0,,,,,0,,,1.674,GLOBAL,1.000,clear,0,0.0,152,0.326,0,0,-1.000,9.00,3.69,0.0393,0.0127
42.758,3.487,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.346,0,0,-1.000,12.63,3.56,0.0357,0.0086
42.778,3.531,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.366,0,0,-1.000,12.63,3.56,0.0315,0.0025
42.798,3.480,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.386,0,0,-1.000,16.25,3.41,0.0257,0.0224
42.818,3.447,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.406,0,0,-1.000,16.85,3.32,0.0457,0.0188
42.838,3.413,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.426,0,0,-1.000,16.85,3.32,0.0416,0.0121
42.858,3.387,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.446,0,0,-1.000,20.88,3.14,0.0361,0.0069
42.878,3.357,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.465,0,0,-1.000,18.89,3.05,0.0315,0.0266
42.898,3.316,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.485,0,0,-1.000,18.89,3.05,0.0258,0.0138
42.918,3.254,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.506,0,0,-1.000,18.44,3.02,0.0465,0.0174
42.938,3.182,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.526,0,0,-1.000,16.97,3.00,0.0419,0.0121
42.958,3.103,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.546,0,0,-1.000,16.97,3.00,0.0365,0.0093
42.980,3.069,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.567,0,0,-1.000,15.66,3.00,0.0337,0.0019
42.998,3.039,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.586,0,0,-1.000,16.19,3.00,0.0267,0.0206
43.018,3.030,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.606,0,0,-1.000,16.19,3.00,0.0466,0.0181
43.038,3.024,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.626,0,0,-1.000,14.81,3.00,0.0413,0.0083
43.058,2.989,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.646,0,0,-1.000,14.81,3.00,0.0370,0.0290
43.080,2.966,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.668,0,0,-1.000,14.04,3.00,0.0345,0.0032
43.099,2.948,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.686,0,0,-1.000,14.50,3.00,0.0530,0.0217
43.118,2.931,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.706,0,0,-1.000,12.33,3.00,0.0460,0.0172
43.138,2.893,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.726,0,0,-1.000,12.33,3.00,0.0416,0.0135
43.158,2.893,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.746,0,0,-1.000,12.43,3.00,0.0367,0.0069
43.178,2.891,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.766,0,0,-1.000,12.75,3.00,0.0318,0.0006
43.202,2.862,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.790,0,0,-1.000,12.75,3.00,0.0559,0.0248
43.218,2.868,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.806,0,0,-1.000,11.62,3.00,0.0471,0.0101
43.238,2.867,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.826,0,0,-1.000,11.53,3.00,0.0436,0.0151
43.258,2.832,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.846,0,0,-1.000,11.53,3.00,0.0370,0.0052
43.278,2.833,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.866,0,0,-1.000,10.93,3.00,0.0331,0.0006
43.299,2.823,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.886,0,0,-1.000,10.93,3.00,0.0279,0.0211
43.318,2.789,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.906,0,0,-1.000,10.24,3.00,0.0471,0.0097
43.338,2.790,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.926,0,0,-1.000,9.68,3.00,0.0431,0.0142
43.359,2.804,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.947,0,0,-1.000,10.81,3.00,0.0384,0.0098
43.380,2.786,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.968,0,0,-1.000,10.81,3.00,0.0342,0.0313
43.399,2.777,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,0.987,0,0,-1.000,10.88,3.00,0.0528,0.0153
43.419,2.771,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.007,0,0,-1.000,10.88,3.00,0.0438,0.0136
43.438,2.746,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.026,0,0,-1.000,10.86,3.00,0.0421,0.0109
43.458,2.752,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.046,0,0,-1.000,10.87,3.00,0.0376,0.0079
43.480,2.754,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.067,0,0,-1.000,10.94,3.00,0.0338,0.0022
43.498,2.743,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.085,0,0,-1.000,10.94,3.00,0.0272,0.0203
43.518,2.750,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.106,0,0,-1.000,11.71,3.00,0.0476,0.0188
43.538,2.767,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.126,0,0,-1.000,11.64,3.00,0.0421,0.0097
43.558,2.768,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.146,0,0,-1.000,11.64,3.00,0.0389,0.0055
43.578,2.766,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.166,0,0,-1.000,11.98,3.00,0.0320,0.0251
43.602,2.781,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.190,0,0,-1.000,12.23,3.00,0.0563,0.0215
43.618,2.788,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.206,0,0,-1.000,12.23,3.00,0.0486,0.0148
43.638,2.779,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.226,0,0,-1.000,13.62,3.00,0.0422,0.0140
43.658,2.800,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.245,0,0,-1.000,12.83,3.00,0.0369,0.0087
43.678,2.808,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.266,0,0,-1.000,12.83,3.00,0.0323,0.0044
43.704,2.793,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.291,0,0,-1.000,12.90,3.00,0.0577,0.0297
43.718,2.808,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.306,0,0,-1.000,11.96,3.00,0.0472,0.0135
43.738,2.814,1,0.715,0.548,0.703,0.177,1,0.715,0.715,,GLOBAL,1.000,clear,0,0.0,152,1.326,0,0,-1.000,11.96,3.00,0.0416,0.0135
43.758,2.799,1,0.680,0.527,0.682,0.182,1,0.680,0.680,,GLOBAL,1.000,clear,0,0.0,152,1.346,0,0,-1.000,10.30,3.00,0.0377,0.0092
43.778,2.821,1,0.633,0.479,0.651,0.175,1,0.633,0.633,,GLOBAL,1.000,clear,0,0.0,152,1.366,0,0,-1.000,9.98,3.00,0.0318,0.0044
43.798,2.825,1,0.633,0.479,0.651,0.175,1,0.633,0.633,,GLOBAL,1.000,clear,0,0.0,152,1.386,0,0,-1.000,9.98,3.00,0.0519,0.0245
43.818,2.804,1,0.570,0.440,0.631,0.199,1,0.570,0.570,,GLOBAL,1.000,clear,0,0.0,152,1.406,0,0,-1.000,9.47,3.00,0.0475,0.0072
43.838,2.818,0,,,,,0,,,0.532,GLOBAL,1.000,clear,0,0.0,152,1.425,0,0,-1.000,9.39,3.00,0.0355,0.0113
43.858,2.822,0,,,,,0,,,0.504,GLOBAL,1.000,clear,0,0.0,152,1.446,0,0,-1.000,9.39,3.00,0.0376,0.0106
43.878,2.802,1,0.439,0.316,0.556,0.200,1,0.439,0.439,,GLOBAL,1.000,clear,0,0.0,152,1.466,0,0,-1.000,7.28,3.00,0.0337,0.0042
43.900,2.820,1,0.439,0.316,0.556,0.200,1,0.439,0.439,,GLOBAL,1.000,clear,0,0.0,152,1.487,0,0,-1.000,6.52,3.00,0.0296,0.0258
43.919,2.827,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.507,0,0,-1.000,6.52,3.00,0.0491,0.0190
43.938,2.804,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.526,0,0,-1.000,6.34,3.00,0.0437,0.0137
43.958,2.815,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.546,0,0,-1.000,4.56,3.00,0.0366,0.0034
43.978,2.819,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.566,0,0,-1.000,4.56,3.00,0.0323,0.0235
43.999,2.805,0,,,,,1,0.274,0.274,,GLOBAL,1.000,clear,0,0.0,152,1.587,0,0,-1.000,3.40,3.00,0.0275,0.0196
44.018,2.820,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.606,0,0,-1.000,3.41,3.00,0.0461,0.0154
44.038,2.829,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.626,0,0,-1.000,3.41,3.00,0.0424,0.0138
44.058,2.813,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.646,0,0,-1.000,5.09,3.00,0.0386,0.0012
44.078,2.825,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.666,0,0,-1.000,5.08,3.00,0.0331,0.0214
44.099,2.828,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.686,0,0,-1.000,5.08,3.00,0.0534,0.0199
44.118,2.823,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.706,0,0,-1.000,4.12,3.00,0.0486,0.0160
44.139,2.832,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.727,0,0,-1.000,5.35,3.00,0.0436,0.0155
44.159,2.842,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.747,0,0,-1.000,5.35,3.00,0.0397,0.0067
44.179,2.838,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.767,0,0,-1.000,5.59,3.00,0.0317,0.0267
44.198,2.840,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.786,0,0,-1.000,5.59,3.00,0.0269,0.0179
44.218,2.844,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.806,0,0,-1.000,5.77,3.00,0.0471,0.0112
44.238,2.846,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.826,0,0,-1.000,5.49,3.00,0.0433,0.0141
44.258,2.850,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.846,0,0,-1.000,6.52,3.00,0.0373,0.0055
44.278,2.860,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.866,0,0,-1.000,6.52,3.00,0.0297,0.0036
44.299,2.858,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.886,0,0,-1.000,6.52,3.00,0.0505,0.0244
44.318,2.854,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.906,0,0,-1.000,6.05,3.00,0.0422,0.0150
44.338,2.862,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.926,0,0,-1.000,6.05,3.00,0.0419,0.0121
44.358,2.860,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,1.946,0,0,-1.000,5.92,3.00,0.0379,0.0093
44.378,2.863,0,,,,,0,,,0.658,GLOBAL,1.000,clear,0,0.0,152,1.966,0,0,-1.000,6.06,3.00,0.0338,0.0043
44.398,2.869,0,,,,,0,,,0.658,GLOBAL,1.000,clear,0,0.0,152,1.986,0,0,-1.000,6.06,3.00,0.0279,0.0242
44.418,2.867,0,,,,,0,,,0.531,GLOBAL,1.000,clear,0,0.0,152,2.006,0,0,-1.000,6.02,3.00,0.0486,0.0186
44.438,2.862,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.026,0,0,-1.000,6.14,3.00,0.0421,0.0115
44.458,2.868,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.046,0,0,-1.000,6.14,3.00,0.0383,0.0110
44.478,2.866,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.066,0,0,-1.000,6.63,3.00,0.0338,0.0021
44.498,2.868,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.086,0,0,-1.000,6.77,3.00,0.0283,0.0224
44.519,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.106,0,0,-1.000,6.77,3.00,0.0490,0.0185
44.538,2.875,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.126,0,0,-1.000,6.91,3.00,0.0426,0.0146
44.558,2.866,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.146,0,0,-1.000,7.06,3.00,0.0383,0.0087
44.582,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.170,0,0,-1.000,7.06,3.00,0.0364,0.0068
44.598,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.186,0,0,-1.000,6.88,3.00,0.0284,0.0220
44.618,2.874,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.206,0,0,-1.000,6.95,3.00,0.0488,0.0149
44.638,2.880,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.226,0,0,-1.000,6.95,3.00,0.0432,0.0120
44.658,2.879,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.246,0,0,-1.000,7.62,3.00,0.0388,0.0049
44.678,2.868,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.266,0,0,-1.000,7.26,3.00,0.0333,0.0054
44.698,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.286,0,0,-1.000,7.26,3.00,0.0533,0.0253
44.718,2.876,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.306,0,0,-1.000,7.79,3.00,0.0492,0.0145
44.738,2.876,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.326,0,0,-1.000,8.75,3.00,0.0430,0.0113
44.758,2.884,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.346,0,0,-1.000,8.75,3.00,0.0392,0.0094
44.778,2.881,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.365,0,0,-1.000,8.68,3.00,0.0329,0.0041
44.798,2.869,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.386,0,0,-1.000,10.00,3.00,0.0292,0.0244
44.818,2.880,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.406,0,0,-1.000,10.00,3.00,0.0495,0.0176
44.838,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.426,0,0,-1.000,10.30,3.00,0.0419,0.0142
44.858,2.875,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.446,0,0,-1.000,11.92,3.00,0.0390,0.0340
44.882,2.883,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.470,0,0,-1.000,11.92,3.00,0.0360,0.0105
44.902,2.874,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.490,0,0,-1.000,11.45,3.00,0.0561,0.0306
44.918,2.866,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.506,0,0,-1.000,11.99,3.00,0.0495,0.0152
44.938,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.526,0,0,-1.000,11.99,3.00,0.0420,0.0078
44.958,2.870,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.546,0,0,-1.000,11.72,3.00,0.0385,0.0281
44.978,2.869,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.566,0,0,-1.000,11.79,3.00,0.0322,0.0012
45.001,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.588,0,0,-1.000,11.79,3.00,0.0309,0.0238
45.018,2.865,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.606,0,0,-1.000,11.80,3.00,0.0483,0.0158
45.038,2.861,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.626,0,0,-1.000,11.59,3.00,0.0440,0.0157
45.058,2.870,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.646,0,0,-1.000,11.59,3.00,0.0331,0.0086
45.078,2.856,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.666,0,0,-1.000,11.58,3.00,0.0337,0.0054
45.098,2.856,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.686,0,0,-1.000,11.58,3.00,0.0540,0.0257
45.118,2.865,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.706,0,0,-1.000,11.38,3.00,0.0486,0.0155
45.138,2.849,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.726,0,0,-1.000,11.22,3.00,0.0448,0.0149
45.158,2.851,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.746,0,0,-1.000,10.32,3.00,0.0385,0.0077
45.178,2.860,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.765,0,0,-1.000,10.32,3.00,0.0327,0.0008
45.198,2.850,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.786,0,0,-1.000,9.16,3.00,0.0287,0.0210
45.218,2.846,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.806,0,0,-1.000,9.67,3.00,0.0490,0.0151
45.245,2.855,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.833,0,0,-1.000,9.67,3.00,0.0499,0.0219
45.258,2.840,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.846,0,0,-1.000,8.38,3.00,0.0389,0.0112
45.279,2.846,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.867,0,0,-1.000,3.59,3.00,0.0357,0.0321
45.302,2.849,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.890,0,0,-1.000,3.59,3.00,0.0336,0.0221
45.318,2.841,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.906,0,0,-1.000,-1.19,3.00,0.0493,0.0142
45.338,2.844,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.926,0,0,-1.000,1.52,3.00,0.0446,0.0147
45.358,2.850,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.946,0,0,-1.000,1.52,3.00,0.0391,0.0113
45.378,2.837,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.966,0,0,-1.000,2.80,3.00,0.0325,0.0044
45.407,2.848,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,2.995,0,0,-1.000,3.20,3.00,0.0613,0.0332
45.418,2.842,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,3.006,0,0,-1.000,3.20,3.00,0.0495,0.0104
45.438,2.841,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,3.026,0,0,-1.000,3.52,3.00,0.0449,0.0137
45.458,2.849,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,3.046,0,0,-1.000,3.34,3.03,0.0378,0.0082
45.478,2.851,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,3.065,0,0,-1.000,3.34,3.03,0.0351,0.0280
45.498,2.855,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,3.086,0,0,-1.000,1.68,3.20,0.0295,0.0169
45.518,2.863,0,,,,,0,,,,GLOBAL,1.000,clear,0,0.0,152,3.106,0,0,-1.000,2.69,3.28,0.0498,0.0148
