t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
601.565,0.000,1,4.206,4.424,-0.300,0.228,1,4.206,4.206,,GLOBAL,1.000,clear,0,6.5,40,20.140,0,0,-1.000,-12.35,4.30,0.0293,0.0007
601.584,0.000,1,4.206,4.424,-0.300,0.228,1,4.206,4.206,,GLOBAL,1.000,clear,0,6.5,40,20.159,0,0,-1.000,-12.89,4.30,0.0486,0.0200
601.604,0.000,1,4.208,4.425,-0.293,0.227,1,4.208,4.208,,GLOBAL,1.000,clear,0,6.5,40,20.179,0,0,-1.000,-12.85,4.30,0.0442,0.0152
601.624,0.000,1,4.208,4.410,-0.340,0.214,1,4.208,4.208,,GLOBAL,1.000,clear,0,6.5,40,20.199,0,0,-1.000,-12.91,4.30,0.0387,0.0102
601.644,0.000,1,4.205,4.418,-0.322,0.225,1,4.205,4.205,,GLOBAL,1.000,clear,0,6.5,40,20.220,0,0,-1.000,-12.91,4.30,0.0350,0.0034
601.664,0.000,1,4.205,4.418,-0.322,0.225,1,4.205,4.205,,GLOBAL,1.000,clear,0,6.5,40,20.239,0,0,-1.000,-13.46,4.30,0.0281,0.0230
601.684,0.000,1,4.201,4.425,-0.297,0.234,1,4.201,4.201,,GLOBAL,1.000,clear,0,6.5,40,20.260,0,0,-1.000,-13.46,4.30,0.0486,0.0139
601.704,0.000,1,4.209,4.426,-0.281,0.226,1,4.209,4.209,,GLOBAL,1.000,clear,0,6.5,40,20.279,0,0,-1.000,-13.24,4.30,0.0430,0.0126
601.724,0.000,1,4.199,4.422,-0.302,0.234,1,4.199,4.199,,GLOBAL,1.000,clear,0,6.5,40,20.299,0,0,-1.000,-11.63,4.30,0.0388,0.0060
601.744,0.000,1,4.226,4.422,-0.303,0.207,1,4.226,4.226,,GLOBAL,1.000,clear,0,6.5,40,20.319,0,0,-1.000,-11.63,4.30,0.0332,0.0051
601.764,0.000,1,4.226,4.422,-0.303,0.207,1,4.226,4.226,,GLOBAL,1.000,clear,0,6.5,40,20.339,0,0,-1.000,-12.81,4.30,0.0291,0.0251
601.784,0.000,1,4.197,4.422,-0.303,0.235,1,4.197,4.197,,GLOBAL,1.000,clear,0,6.5,40,20.359,0,0,-1.000,-12.97,4.30,0.0491,0.0127
601.804,0.000,1,4.215,4.420,-0.302,0.215,1,4.215,4.215,,GLOBAL,1.000,clear,0,6.5,40,20.379,0,0,-1.000,-13.06,4.30,0.0424,0.0080
601.824,0.000,1,4.228,4.424,-0.285,0.205,1,4.228,4.228,,GLOBAL,1.000,clear,0,6.5,40,20.399,0,0,-1.000,-13.06,4.30,0.0390,0.0096
601.844,0.000,1,4.214,4.429,-0.264,0.223,1,4.214,4.214,,GLOBAL,1.000,clear,0,6.5,40,20.419,0,0,-1.000,-13.99,4.30,0.0334,0.0059
601.864,0.000,1,4.229,4.424,-0.301,0.206,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.5,40,20.439,0,0,-1.000,-13.99,4.30,0.0296,0.0006
601.884,0.000,1,4.229,4.424,-0.301,0.206,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.5,40,20.459,0,0,-1.000,-13.46,4.30,0.0493,0.0204
601.904,0.000,1,4.221,4.430,-0.262,0.216,1,4.221,4.221,,GLOBAL,1.000,clear,0,6.5,40,20.479,0,0,-1.000,-13.25,4.30,0.0436,0.0150
601.924,0.000,1,4.210,4.428,-0.263,0.226,1,4.210,4.210,,GLOBAL,1.000,clear,0,6.5,40,20.499,0,0,-1.000,-12.67,4.30,0.0379,0.0097
601.944,0.000,1,4.208,4.422,-0.315,0.225,1,4.208,4.208,,GLOBAL,1.000,clear,0,6.5,40,20.519,0,0,-1.000,-12.67,4.30,0.0339,0.0042
601.964,0.000,1,4.223,4.429,-0.296,0.215,1,4.223,4.223,,GLOBAL,1.000,clear,0,6.5,40,20.539,0,0,-1.000,-13.64,4.30,0.0283,0.0011
601.984,0.000,1,4.223,4.429,-0.296,0.215,1,4.223,4.223,,GLOBAL,1.000,clear,0,6.5,40,20.559,0,0,-1.000,-13.40,4.30,0.0482,0.0211
602.004,0.000,1,4.222,4.428,-0.295,0.216,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.5,40,20.579,0,0,-1.000,-13.40,4.30,0.0442,0.0152
602.024,0.000,1,4.205,4.420,-0.299,0.225,1,4.205,4.205,,GLOBAL,1.000,clear,0,6.5,40,20.599,0,0,-1.000,-13.33,4.30,0.0384,0.0117
602.044,0.000,1,4.220,4.422,-0.342,0.215,1,4.220,4.220,,GLOBAL,1.000,clear,0,6.5,40,20.620,0,0,-1.000,-13.33,4.30,0.0348,0.0061
602.064,0.000,1,4.220,4.422,-0.342,0.215,1,4.220,4.220,,GLOBAL,1.000,clear,0,6.5,40,20.639,0,0,-1.000,-14.64,4.30,0.0275,0.0257
602.084,0.000,1,4.163,4.396,-0.408,0.252,1,4.163,4.163,,GLOBAL,1.000,clear,0,6.5,40,20.659,0,0,-1.000,-12.43,4.30,0.0475,0.0186
602.104,0.000,1,4.240,4.426,-0.305,0.196,1,4.240,4.240,,GLOBAL,0.984,static,1,6.5,40,20.679,0,0,-1.000,-13.26,4.23,0.0444,0.0061
602.124,0.000,1,4.219,4.427,-0.246,0.215,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,20.699,0,0,-1.000,-13.26,4.23,0.0386,0.0043
602.144,0.000,1,4.219,4.427,-0.246,0.215,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,20.719,0,0,-1.000,-13.30,4.30,0.0329,0.0243
602.164,0.000,1,4.211,4.424,-0.332,0.225,1,4.211,4.211,,GLOBAL,1.000,clear,0,6.3,40,20.739,0,0,-1.000,-13.21,4.30,0.0287,0.0180
602.184,0.000,1,4.219,4.423,-0.306,0.215,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,20.759,0,0,-1.000,-13.21,4.30,0.0488,0.0156
602.204,0.000,1,4.199,4.422,-0.337,0.236,1,4.199,4.199,,GLOBAL,1.000,clear,0,6.3,40,20.779,0,0,-1.000,-13.89,4.30,0.0430,0.0140
602.224,0.000,1,4.227,4.430,-0.306,0.214,1,4.227,4.227,,GLOBAL,1.000,clear,0,6.3,40,20.799,0,0,-1.000,-13.89,4.30,0.0389,0.0103
602.244,0.000,1,4.221,4.428,-0.276,0.216,1,4.221,4.221,,GLOBAL,1.000,clear,0,6.3,40,20.819,0,0,-1.000,-13.49,4.30,0.0334,0.0050
602.265,0.000,1,4.226,4.424,-0.265,0.206,1,4.226,4.226,,GLOBAL,1.000,clear,0,6.3,40,20.840,0,0,-1.000,-12.43,4.30,0.0303,0.0017
602.284,0.000,1,4.226,4.424,-0.265,0.206,1,4.226,4.226,,GLOBAL,1.000,clear,0,6.3,40,20.859,0,0,-1.000,-13.33,4.30,0.0495,0.0210
602.304,0.000,1,4.216,4.424,-0.248,0.214,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,20.879,0,0,-1.000,-13.33,4.30,0.0417,0.0166
602.324,0.000,1,4.211,4.427,-0.299,0.226,1,4.211,4.211,,GLOBAL,1.000,clear,0,6.3,40,20.899,0,0,-1.000,-12.51,4.30,0.0391,0.0102
602.344,0.000,1,4.236,4.423,-0.303,0.197,1,4.236,4.236,,GLOBAL,1.000,clear,0,6.3,40,20.919,0,0,-1.000,-12.51,4.30,0.0336,0.0050
602.364,0.000,1,4.222,4.423,-0.343,0.214,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,20.939,0,0,-1.000,-14.01,4.30,0.0277,0.0011
602.384,0.000,1,4.222,4.423,-0.343,0.214,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,20.960,0,0,-1.000,-13.55,4.30,0.0484,0.0217
602.404,0.000,1,4.218,4.426,-0.249,0.216,1,4.218,4.218,,GLOBAL,1.000,clear,0,6.3,40,20.979,0,0,-1.000,-13.49,4.30,0.0437,0.0142
602.424,0.000,1,4.216,4.429,-0.306,0.224,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,20.999,0,0,-1.000,-13.49,4.30,0.0378,0.0106
602.444,0.000,1,4.207,4.421,-0.311,0.225,1,4.207,4.207,,GLOBAL,1.000,clear,0,6.3,40,21.019,0,0,-1.000,-13.02,4.30,0.0339,0.0053
602.464,0.000,1,4.198,4.428,-0.238,0.237,1,4.198,4.198,,GLOBAL,1.000,clear,0,6.3,40,21.039,0,0,-1.000,-13.02,4.30,0.0282,0.0016
602.484,0.000,1,4.198,4.428,-0.238,0.237,1,4.198,4.198,,GLOBAL,1.000,clear,0,6.3,40,21.059,0,0,-1.000,-13.51,4.30,0.0482,0.0216
602.504,0.000,1,4.212,4.431,-0.249,0.226,1,4.212,4.212,,GLOBAL,1.000,clear,0,6.3,40,21.079,0,0,-1.000,-12.60,4.30,0.0440,0.0103
602.524,0.000,1,4.219,4.423,-0.304,0.215,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,21.099,0,0,-1.000,-13.20,4.30,0.0384,0.0109
602.544,0.000,1,4.230,4.426,-0.303,0.206,1,4.230,4.230,,GLOBAL,1.000,clear,0,6.3,40,21.119,0,0,-1.000,-13.20,4.30,0.0346,0.0057
602.564,0.000,1,4.230,4.426,-0.303,0.206,1,4.230,4.230,,GLOBAL,1.000,clear,0,6.3,40,21.139,0,0,-1.000,-13.03,4.30,0.0286,0.0256
602.584,0.000,1,4.190,4.423,-0.339,0.245,1,4.190,4.190,,GLOBAL,1.000,clear,0,6.3,40,21.159,0,0,-1.000,-13.03,4.30,0.0487,0.0193
602.604,0.000,1,4.231,4.428,-0.283,0.206,1,4.231,4.231,,GLOBAL,1.000,clear,0,6.3,40,21.179,0,0,-1.000,-12.23,4.30,0.0429,0.0134
602.624,0.000,1,4.231,4.425,-0.301,0.205,1,4.231,4.231,,GLOBAL,1.000,clear,0,6.3,40,21.199,0,0,-1.000,-15.21,4.30,0.0388,0.0100
602.644,0.000,1,4.216,4.420,-0.303,0.215,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,21.219,0,0,-1.000,-15.21,4.30,0.0333,0.0058
602.665,0.000,1,4.216,4.420,-0.303,0.215,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,21.240,0,0,-1.000,-12.04,4.30,0.0293,0.0261
602.684,0.000,1,4.220,4.421,-0.340,0.214,1,4.220,4.220,,GLOBAL,1.000,clear,0,6.3,40,21.259,0,0,-1.000,-13.27,4.30,0.0488,0.0184
602.704,0.000,1,4.215,4.421,-0.305,0.216,1,4.215,4.215,,GLOBAL,1.000,clear,0,6.3,40,21.279,0,0,-1.000,-13.84,4.30,0.0413,0.0157
602.724,0.000,1,4.207,4.424,-0.288,0.227,1,4.207,4.207,,GLOBAL,1.000,clear,0,6.3,40,21.299,0,0,-1.000,-13.84,4.30,0.0391,0.0053
602.744,0.000,1,4.201,4.428,-0.237,0.234,1,4.201,4.201,,GLOBAL,1.000,clear,0,6.3,40,21.319,0,0,-1.000,-13.23,4.30,0.0295,0.0016
602.764,0.000,1,4.201,4.428,-0.237,0.234,1,4.201,4.201,,GLOBAL,1.000,clear,0,6.3,40,21.339,0,0,-1.000,-13.23,4.30,0.0293,0.0213
602.784,0.000,1,4.210,4.425,-0.319,0.227,1,4.210,4.210,,GLOBAL,1.000,clear,0,6.3,40,21.359,0,0,-1.000,-13.34,4.30,0.0494,0.0172
602.805,0.000,1,4.205,4.431,-0.306,0.236,1,4.205,4.205,,GLOBAL,1.000,clear,0,6.3,40,21.380,0,0,-1.000,-14.29,4.30,0.0441,0.0133
602.824,0.000,1,4.212,4.427,-0.319,0.226,1,4.212,4.212,,GLOBAL,1.000,clear,0,6.3,40,21.399,0,0,-1.000,-14.29,4.30,0.0377,0.0070
602.844,0.000,1,4.200,4.426,-0.274,0.234,1,4.200,4.200,,GLOBAL,1.000,clear,0,6.3,40,21.419,0,0,-1.000,-13.81,4.30,0.0334,0.0036
602.864,0.000,1,4.195,4.416,-0.342,0.234,1,4.195,4.195,,GLOBAL,1.000,clear,0,6.3,40,21.439,0,0,-1.000,-13.25,4.30,0.0279,0.0011
602.884,0.000,1,4.195,4.416,-0.342,0.234,1,4.195,4.195,,GLOBAL,1.000,clear,0,6.3,40,21.459,0,0,-1.000,-13.47,4.30,0.0480,0.0212
602.904,0.000,1,4.220,4.422,-0.337,0.215,1,4.220,4.220,,GLOBAL,1.000,clear,0,6.3,40,21.479,0,0,-1.000,-13.47,4.30,0.0437,0.0150
602.924,0.000,1,4.218,4.422,-0.315,0.215,1,4.218,4.218,,GLOBAL,1.000,clear,0,6.3,40,21.499,0,0,-1.000,-11.38,4.30,0.0377,0.0088
602.944,0.000,1,4.216,4.423,-0.285,0.216,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,21.519,0,0,-1.000,-11.38,4.30,0.0340,0.0052
602.964,0.000,1,4.216,4.423,-0.285,0.216,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,21.539,0,0,-1.000,-12.13,4.30,0.0285,0.0253
602.984,0.000,1,4.186,4.412,-0.305,0.236,1,4.186,4.186,,GLOBAL,1.000,clear,0,6.3,40,21.559,0,0,-1.000,-13.85,4.30,0.0486,0.0189
603.004,0.000,1,4.199,4.420,-0.336,0.234,1,4.199,4.199,,GLOBAL,1.000,clear,0,6.3,40,21.579,0,0,-1.000,-13.85,4.30,0.0444,0.0076
603.024,0.000,1,4.217,4.421,-0.325,0.216,1,4.217,4.217,,GLOBAL,1.000,clear,0,6.3,40,21.599,0,0,-1.000,-13.00,4.30,0.0387,0.0049
603.044,0.000,1,4.213,4.418,-0.317,0.217,1,4.213,4.213,,GLOBAL,1.000,clear,0,6.3,40,21.619,0,0,-1.000,-13.75,4.30,0.0328,0.0024
603.064,0.000,1,4.213,4.418,-0.317,0.217,1,4.213,4.213,,GLOBAL,1.000,clear,0,6.3,40,21.639,0,0,-1.000,-13.36,4.30,0.0287,0.0225
603.085,0.000,1,4.213,4.427,-0.325,0.226,1,4.213,4.213,,GLOBAL,1.000,clear,0,6.3,40,21.660,0,0,-1.000,-13.36,4.30,0.0495,0.0173
603.104,0.000,1,4.207,4.420,-0.313,0.225,1,4.207,4.207,,GLOBAL,1.000,clear,0,6.3,40,21.679,0,0,-1.000,-13.36,4.30,0.0431,0.0115
603.124,0.000,1,4.210,4.425,-0.299,0.225,1,4.210,4.210,,GLOBAL,1.000,clear,0,6.3,40,21.699,0,0,-1.000,-13.36,4.30,0.0391,0.0069
603.144,0.000,1,4.232,4.431,-0.231,0.205,1,4.232,4.232,,GLOBAL,1.000,clear,0,6.3,40,21.719,0,0,-1.000,-12.86,4.30,0.0334,0.0037
603.164,0.000,1,4.232,4.431,-0.231,0.205,1,4.232,4.232,,GLOBAL,1.000,clear,0,6.3,40,21.739,0,0,-1.000,-13.36,4.30,0.0293,0.0237
603.184,0.000,1,4.193,4.425,-0.313,0.244,1,4.193,4.193,,GLOBAL,1.000,clear,0,6.3,40,21.759,0,0,-1.000,-13.17,4.30,0.0494,0.0186
603.204,0.000,1,4.216,4.427,-0.243,0.217,1,4.216,4.216,,GLOBAL,1.000,clear,0,6.3,40,21.779,0,0,-1.000,-13.17,4.30,0.0437,0.0132
603.225,0.000,1,4.221,4.427,-0.299,0.216,1,4.221,4.221,,GLOBAL,1.000,clear,0,6.3,40,21.800,0,0,-1.000,-13.99,4.30,0.0406,0.0058
603.246,0.000,1,4.222,4.429,-0.280,0.216,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,21.821,0,0,-1.000,-13.99,4.30,0.0354,0.0014
603.268,0.000,1,4.222,4.429,-0.280,0.216,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,21.843,0,0,-1.000,-14.25,4.30,0.0580,0.0240
603.284,0.000,1,4.200,4.416,-0.318,0.227,1,4.200,4.200,,GLOBAL,1.000,clear,0,6.3,40,21.859,0,0,-1.000,-12.22,4.30,0.0484,0.0153
603.304,0.000,1,4.181,4.405,-0.316,0.235,1,4.181,4.181,,GLOBAL,1.000,clear,0,6.3,40,21.879,0,0,-1.000,-13.28,4.30,0.0438,0.0110
603.324,0.000,1,4.217,4.422,-0.315,0.216,1,4.217,4.217,,GLOBAL,1.000,clear,0,6.3,40,21.899,0,0,-1.000,-13.28,4.30,0.0384,0.0116
603.346,0.000,1,4.213,4.418,-0.314,0.216,1,4.213,4.213,,GLOBAL,1.000,clear,0,6.3,40,21.921,0,0,-1.000,-13.83,4.30,0.0357,0.0067
603.366,0.000,1,4.213,4.418,-0.314,0.216,1,4.213,4.213,,GLOBAL,1.000,clear,0,6.3,40,21.941,0,0,-1.000,-12.93,4.30,0.0303,0.0271
603.389,0.000,1,4.225,4.422,-0.294,0.206,1,4.225,4.225,,GLOBAL,1.000,clear,0,6.3,40,21.964,0,0,-1.000,-12.93,4.30,0.0535,0.0228
603.405,0.000,1,4.191,4.424,-0.313,0.244,1,4.191,4.191,,GLOBAL,1.000,clear,0,6.3,40,21.980,0,0,-1.000,-14.03,4.30,0.0402,0.0135
603.424,0.000,1,4.221,4.426,-0.316,0.215,1,4.221,4.221,,GLOBAL,1.000,clear,0,6.3,40,21.999,0,0,-1.000,-14.03,4.30,0.0371,0.0078
603.444,0.000,1,4.206,4.419,-0.315,0.225,1,4.206,4.206,,GLOBAL,1.000,clear,0,6.3,40,22.020,0,0,-1.000,-12.49,4.30,0.0333,0.0044
603.464,0.000,1,4.206,4.419,-0.315,0.225,1,4.206,4.206,,GLOBAL,1.000,clear,0,6.3,40,22.039,0,0,-1.000,-13.39,4.30,0.0290,0.0239
603.484,0.000,1,4.229,4.426,-0.297,0.207,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.3,40,22.060,0,0,-1.000,-13.39,4.30,0.0494,0.0192
603.504,0.000,1,4.218,4.422,-0.314,0.215,1,4.218,4.218,,GLOBAL,1.000,clear,0,6.3,40,22.079,0,0,-1.000,-13.95,4.30,0.0431,0.0134
603.524,0.000,1,4.240,4.429,-0.267,0.197,1,4.240,4.240,,GLOBAL,1.000,clear,0,6.3,40,22.099,0,0,-1.000,-12.03,4.30,0.0389,0.0084
603.544,0.000,1,4.206,4.430,-0.306,0.235,1,4.206,4.206,,GLOBAL,1.000,clear,0,6.3,40,22.120,0,0,-1.000,-13.27,4.30,0.0339,0.0045
603.564,0.000,1,4.206,4.430,-0.306,0.235,1,4.206,4.206,,GLOBAL,1.000,clear,0,6.3,40,22.139,0,0,-1.000,-13.27,4.30,0.0290,0.0239
603.584,0.000,0,,,,,0,,,4.191,GLOBAL,1.000,clear,0,6.3,40,22.159,0,0,-1.000,-14.16,4.30,0.0491,0.0183
603.604,0.000,1,4.212,4.428,-0.300,0.227,1,4.212,4.212,,GLOBAL,1.000,clear,0,6.3,40,22.179,0,0,-1.000,-14.16,4.30,0.0435,0.0083
603.624,0.000,1,4.190,4.425,-0.306,0.245,1,4.190,4.190,,GLOBAL,1.000,clear,0,6.3,40,22.199,0,0,-1.000,-13.57,4.30,0.0378,0.0076
603.644,0.000,1,4.190,4.425,-0.306,0.245,1,4.190,4.190,,GLOBAL,1.000,clear,0,6.3,40,22.220,0,0,-1.000,-13.53,4.30,0.0342,0.0282
603.664,0.000,1,4.200,4.422,-0.313,0.233,1,4.200,4.200,,GLOBAL,1.000,clear,0,6.3,40,22.239,0,0,-1.000,-13.53,4.30,0.0275,0.0185
603.684,0.000,1,4.221,4.424,-0.342,0.216,1,4.221,4.221,,GLOBAL,1.000,clear,0,6.3,40,22.259,0,0,-1.000,-13.41,4.30,0.0475,0.0140
603.704,0.000,1,4.212,4.427,-0.306,0.226,1,4.212,4.212,,GLOBAL,1.000,clear,0,6.3,40,22.279,0,0,-1.000,-13.31,4.30,0.0437,0.0106
603.724,0.000,1,4.208,4.426,-0.262,0.226,1,4.208,4.208,,GLOBAL,1.000,clear,0,6.3,40,22.299,0,0,-1.000,-12.69,4.30,0.0384,0.0078
603.744,0.000,1,4.208,4.426,-0.262,0.226,1,4.208,4.208,,GLOBAL,1.000,clear,0,6.3,40,22.319,0,0,-1.000,-12.69,4.30,0.0341,0.0275
603.765,0.000,1,4.219,4.424,-0.318,0.217,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,22.340,0,0,-1.000,-13.62,4.30,0.0276,0.0006
603.784,0.000,1,4.219,4.424,-0.318,0.217,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,22.359,0,0,-1.000,-12.69,4.30,0.0471,0.0200
603.804,0.000,1,4.223,4.427,-0.322,0.215,1,4.223,4.223,,GLOBAL,1.000,clear,0,6.3,40,22.379,0,0,-1.000,-12.69,4.30,0.0441,0.0096
603.824,0.000,1,4.228,4.424,-0.317,0.207,1,4.228,4.228,,GLOBAL,1.000,clear,0,6.3,40,22.399,0,0,-1.000,-13.64,4.30,0.0352,0.0061
603.844,0.000,1,4.222,4.428,-0.286,0.215,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,22.419,0,0,-1.000,-13.64,4.30,0.0328,0.0052
603.864,0.000,1,4.222,4.428,-0.286,0.215,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,22.439,0,0,-1.000,-12.77,4.30,0.0287,0.0253
603.884,0.000,1,4.212,4.413,-0.337,0.214,1,4.212,4.212,,GLOBAL,1.000,clear,0,6.3,40,22.459,0,0,-1.000,-13.61,4.30,0.0488,0.0197
603.904,0.000,1,4.200,4.423,-0.330,0.235,1,4.200,4.200,,GLOBAL,1.000,clear,0,6.3,40,22.479,0,0,-1.000,-13.24,4.30,0.0432,0.0139
603.924,0.000,1,4.249,4.427,-0.286,0.187,1,4.249,4.249,,GLOBAL,1.000,clear,0,6.3,40,22.499,0,0,-1.000,-13.24,4.30,0.0390,0.0103
603.944,0.000,1,4.212,4.427,-0.313,0.226,1,4.212,4.212,,GLOBAL,1.000,clear,0,6.3,40,22.519,0,0,-1.000,-12.73,4.30,0.0332,0.0061
603.964,0.000,1,4.227,4.421,-0.322,0.205,1,4.227,4.227,,GLOBAL,1.000,clear,0,6.3,40,22.539,0,0,-1.000,-12.73,4.30,0.0292,0.0009
603.984,0.000,1,4.227,4.421,-0.322,0.205,1,4.227,4.227,,GLOBAL,1.000,clear,0,6.3,40,22.559,0,0,-1.000,-13.94,4.30,0.0491,0.0207
604.004,0.000,1,4.191,4.427,-0.273,0.244,1,4.191,4.191,,GLOBAL,1.000,clear,0,6.3,40,22.579,0,0,-1.000,-12.67,4.30,0.0432,0.0161
604.024,0.000,1,4.218,4.425,-0.301,0.217,1,4.218,4.218,,GLOBAL,1.000,clear,0,6.3,40,22.599,0,0,-1.000,-12.67,4.30,0.0393,0.0103
604.044,0.000,1,4.232,4.431,-0.247,0.205,1,4.232,4.232,,GLOBAL,1.000,clear,0,6.3,40,22.619,0,0,-1.000,-13.89,4.30,0.0336,0.0048
604.064,0.000,1,4.226,4.418,-0.343,0.205,1,4.226,4.226,,GLOBAL,1.000,clear,0,6.3,40,22.639,0,0,-1.000,-13.49,4.30,0.0280,0.0007
604.084,0.000,1,4.226,4.418,-0.343,0.205,1,4.226,4.226,,GLOBAL,1.000,clear,0,6.3,40,22.659,0,0,-1.000,-12.68,4.30,0.0478,0.0205
604.104,0.000,1,4.215,4.429,-0.285,0.224,1,4.215,4.215,,GLOBAL,1.000,clear,0,6.3,40,22.679,0,0,-1.000,-12.68,4.30,0.0438,0.0121
604.124,0.000,1,4.222,4.428,-0.314,0.216,1,4.222,4.222,,GLOBAL,1.000,clear,0,6.3,40,22.699,0,0,-1.000,-12.26,4.30,0.0381,0.0088
604.144,0.000,1,4.217,4.425,-0.300,0.218,1,4.217,4.217,,GLOBAL,1.000,clear,0,6.3,40,22.719,0,0,-1.000,-12.26,4.30,0.0340,0.0054
604.164,0.000,1,4.239,4.428,-0.269,0.197,1,4.239,4.239,,GLOBAL,1.000,clear,0,6.3,40,22.739,0,0,-1.000,-13.43,4.30,0.0285,0.0013
604.184,0.000,1,4.239,4.428,-0.269,0.197,1,4.239,4.239,,GLOBAL,1.000,clear,0,6.3,40,22.759,0,0,-1.000,-12.94,4.30,0.0484,0.0211
604.204,0.000,1,4.220,4.430,-0.201,0.215,1,4.220,4.220,,GLOBAL,1.000,clear,0,6.3,40,22.779,0,0,-1.000,-12.92,4.30,0.0441,0.0113
604.224,0.000,1,4.207,4.421,-0.317,0.225,1,4.207,4.207,,GLOBAL,1.000,clear,0,6.3,40,22.799,0,0,-1.000,-12.92,4.30,0.0383,0.0048
604.244,0.000,1,4.229,4.426,-0.319,0.208,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.3,40,22.819,0,0,-1.000,-12.96,4.30,0.0341,0.0051
604.264,0.000,1,4.229,4.426,-0.319,0.208,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.3,40,22.839,0,0,-1.000,-12.96,4.30,0.0278,0.0252
604.284,0.000,1,4.234,4.427,-0.322,0.205,1,4.234,4.234,,GLOBAL,1.000,clear,0,6.3,40,22.859,0,0,-1.000,-13.12,4.30,0.0480,0.0198
604.304,0.000,1,4.183,4.417,-0.306,0.245,1,4.183,4.183,,GLOBAL,1.000,clear,0,6.3,40,22.879,0,0,-1.000,-13.11,4.30,0.0426,0.0153
604.324,0.000,1,4.229,4.424,-0.302,0.205,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.3,40,22.899,0,0,-1.000,-14.76,4.30,0.0386,0.0074
604.344,0.000,1,4.219,4.426,-0.288,0.216,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,22.919,0,0,-1.000,-14.76,4.30,0.0332,0.0055
604.364,0.000,1,4.219,4.426,-0.288,0.216,1,4.219,4.219,,GLOBAL,1.000,clear,0,6.3,40,22.939,0,0,-1.000,-12.44,4.30,0.0288,0.0253
604.384,0.000,1,4.189,4.428,-0.243,0.246,1,4.189,4.189,,GLOBAL,1.000,clear,0,6.3,40,22.959,0,0,-1.000,-12.69,4.30,0.0489,0.0172
604.404,0.000,1,4.201,4.426,-0.304,0.236,1,4.201,4.201,,GLOBAL,1.000,clear,0,6.3,40,22.979,0,0,-1.000,-12.69,4.30,0.0431,0.0162
604.424,0.000,1,4.215,4.421,-0.297,0.216,1,4.215,4.215,,GLOBAL,1.000,clear,0,6.3,40,22.999,0,0,-1.000,-13.17,4.30,0.0341,0.0103
604.444,0.000,1,4.229,4.427,-0.268,0.206,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.3,40,23.019,0,0,-1.000,-12.28,4.30,0.0335,0.0029
604.464,0.000,1,4.229,4.427,-0.268,0.206,1,4.229,4.229,,GLOBAL,1.000,clear,0,6.3,40,23.039,0,0,-1.000,-12.28,4.30,0.0292,0.0228
604.484,0.000,1,4.209,4.424,-0.305,0.226,1,4.209,4.209,,GLOBAL,1.000,clear,0,6.3,40,23.059,0,0,-1.000,-12.98,4.30,0.0492,0.0149
604.504,0.000,1,4.218,4.422,-0.314,0.215,1,4.218,4.218,,GLOBAL,1.000,clear,0,6.3,40,23.079,0,0,-1.000,-12.98,4.30,0.0435,0.0138
604.524,0.000,1,4.203,4.417,-0.315,0.225,1,4.203,4.203,,GLOBAL,1.000,clear,0,6.3,40,23.099,0,0,-1.000,-11.58,4.30,0.0377,0.0056
604.544,0.000,1,4.237,4.421,-0.320,0.196,1,4.237,4.237,,GLOBAL,1.000,clear,0,6.3,40,23.119,0,0,-1.000,-12.78,4.30,0.0336,0.0014
604.564,0.000,1,4.233,4.431,-0.270,0.206,1,4.233,4.233,,GLOBAL,1.000,clear,0,6.3,40,23.139,0,0,-1.000,-14.46,4.30,0.0264,0.0007
