t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
65.017,3.761,0,,,,,0,,,,REJOIN,0.751,avoid_cruise,1,-0.0,203,0.009,1,0,-1.000,-0.34,3.61,0.0230,0.0076
65.037,3.721,0,,,,,0,,,,REJOIN,0.751,avoid_cruise,1,-0.0,203,0.007,1,0,-1.000,-0.65,3.53,0.0428,0.0065
65.088,3.721,0,,,,,0,,,,REJOIN,0.735,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,-0.65,3.53,0.0732,0.0448
65.102,3.688,0,,,,,0,,,,REJOIN,0.720,avoid_cruise,1,-0.0,203,0.002,1,0,-1.000,-0.53,3.52,0.0620,0.0137
65.117,3.603,0,,,,,0,,,,REJOIN,0.726,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,-0.40,3.41,0.0531,0.0148
65.139,3.564,0,,,,,0,,,,REJOIN,0.736,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,-0.40,3.41,0.0486,0.0199
65.167,3.500,0,,,,,0,,,,REJOIN,0.740,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,-0.25,3.35,0.0525,0.0242
65.177,3.458,0,,,,,0,,,,REJOIN,0.740,avoid_cruise,1,-0.0,203,0.012,1,0,-1.000,-0.24,3.31,0.0370,0.0090
65.197,3.422,0,,,,,0,,,,REJOIN,0.740,avoid_cruise,1,-0.0,203,0.031,1,0,-1.000,1.08,3.26,0.0314,0.0042
65.227,3.422,0,,,,,0,,,,REJOIN,0.747,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,1.08,3.26,0.0612,0.0339
65.245,3.382,0,,,,,0,,,,REJOIN,0.754,avoid_cruise,1,-0.0,203,0.002,1,0,-1.000,1.08,3.26,0.0548,0.0178
65.262,3.354,0,,,,,0,,,,REJOIN,0.762,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,2.96,3.17,0.0464,0.0162
65.277,3.274,0,,,,,0,,,,REJOIN,0.762,avoid_cruise,1,-0.0,203,0.016,1,0,-1.000,3.78,3.07,0.0368,0.0091
65.299,3.274,0,,,,,0,,,,REJOIN,0.766,avoid_cruise,1,-0.0,203,0.001,1,0,-1.000,3.78,3.07,0.0590,0.0314
65.317,3.194,0,,,,,0,,,,GLOBAL,0.780,clear,0,-0.0,203,0.019,0,0,-1.000,4.75,2.99,0.0266,0.0171
65.337,3.160,0,,,,,0,,,,GLOBAL,0.814,clear,0,-0.0,203,0.039,0,0,-1.000,5.10,2.97,0.0469,0.0195
65.357,3.116,0,,,,,0,,,,GLOBAL,0.849,clear,0,-0.0,203,0.059,0,0,-1.000,5.10,2.97,0.0421,0.0147
65.377,3.075,0,,,,,0,,,,GLOBAL,0.884,clear,0,-0.0,203,0.079,0,0,-1.000,5.33,2.97,0.0366,0.0091
65.397,3.036,0,,,,,0,,,,GLOBAL,0.911,clear,0,-0.0,203,0.099,0,0,-1.000,5.33,2.97,0.0320,0.0019
65.417,3.002,0,,,,,0,,,,GLOBAL,0.911,clear,0,-0.0,203,0.119,0,0,-1.000,5.68,2.97,0.0266,0.0220
65.437,2.973,0,,,,,0,,,,GLOBAL,0.941,clear,0,-0.0,203,0.139,0,0,-1.000,5.68,2.97,0.0464,0.0186
65.457,2.953,0,,,,,0,,,,GLOBAL,0.977,clear,0,-0.0,203,0.159,0,0,-1.000,6.12,2.97,0.0414,0.0132
65.477,2.931,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.179,0,0,-1.000,6.51,2.98,0.0363,0.0097
65.498,2.917,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.199,0,0,-1.000,6.51,2.98,0.0332,0.0041
65.517,2.924,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.219,0,0,-1.000,6.96,2.97,0.0268,0.0235
65.537,2.934,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.239,0,0,-1.000,2.18,3.38,0.0469,0.0192
65.558,2.935,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.259,0,0,-1.000,-1.21,3.78,0.0435,0.0146
65.577,2.946,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.279,0,0,-1.000,-1.21,3.78,0.0370,0.0096
65.597,2.972,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.299,0,0,-1.000,3.57,3.61,0.0329,0.0044
65.617,2.981,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.319,0,0,-1.000,8.35,3.54,0.0272,0.0245
65.637,2.979,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.339,0,0,-1.000,13.13,3.43,0.0471,0.0195
65.657,2.971,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.359,0,0,-1.000,13.13,3.43,0.0431,0.0133
65.677,2.965,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.379,0,0,-1.000,17.91,3.36,0.0374,0.0092
65.698,2.993,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.399,0,0,-1.000,16.62,3.27,0.0339,0.0008
65.717,3.007,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.419,0,0,-1.000,16.62,3.27,0.0270,0.0206
65.737,3.022,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.439,0,0,-1.000,13.91,3.17,0.0467,0.0188
65.757,3.034,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.459,0,0,-1.000,12.71,3.10,0.0417,0.0134
65.777,3.050,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.479,0,0,-1.000,12.71,3.10,0.0378,0.0082
65.798,3.091,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.500,0,0,-1.000,14.42,3.00,0.0320,0.0029
65.818,3.133,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.519,0,0,-1.000,13.96,3.00,0.0274,0.0227
65.838,3.164,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.539,0,0,-1.000,13.96,3.00,0.0475,0.0160
65.857,3.168,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.559,0,0,-1.000,12.78,3.00,0.0420,0.0110
65.877,3.175,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.579,0,0,-1.000,12.78,3.00,0.0368,0.0058
65.897,3.166,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.599,0,0,-1.000,12.05,3.00,0.0320,0.0258
65.918,3.139,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.619,0,0,-1.000,12.00,3.00,0.0262,0.0159
65.937,3.128,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.639,0,0,-1.000,12.00,3.00,0.0457,0.0112
65.957,3.096,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.659,0,0,-1.000,12.00,3.00,0.0422,0.0135
65.977,3.043,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.679,0,0,-1.000,10.43,3.00,0.0367,0.0069
65.997,3.022,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.699,0,0,-1.000,10.43,3.00,0.0327,0.0007
66.017,3.013,0,,,,,0,,,4.053,GLOBAL,1.000,clear,0,-0.0,203,0.719,0,0,-1.000,9.25,3.00,0.0269,0.0203
66.037,2.987,0,,,,,0,,,4.057,GLOBAL,1.000,clear,0,-0.0,203,0.739,0,0,-1.000,8.92,3.00,0.0469,0.0180
66.057,2.971,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.759,0,0,-1.000,8.46,3.00,0.0427,0.0143
66.077,2.967,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.779,0,0,-1.000,8.46,3.00,0.0370,0.0084
66.097,2.959,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.799,0,0,-1.000,7.43,3.00,0.0328,0.0034
66.118,2.962,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.819,0,0,-1.000,6.76,3.00,0.0275,0.0239
66.137,2.952,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.839,0,0,-1.000,6.76,3.00,0.0471,0.0192
66.157,2.935,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.859,0,0,-1.000,6.56,3.00,0.0424,0.0139
66.177,2.937,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.879,0,0,-1.000,6.56,3.00,0.0355,0.0092
66.197,2.920,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.899,0,0,-1.000,6.94,3.00,0.0333,0.0035
66.217,2.903,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.919,0,0,-1.000,7.53,3.00,0.0266,0.0235
66.237,2.915,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.939,0,0,-1.000,7.53,3.00,0.0466,0.0166
66.257,2.897,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.959,0,0,-1.000,7.09,3.00,0.0414,0.0126
66.277,2.888,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.979,0,0,-1.000,6.50,3.00,0.0377,0.0085
66.297,2.892,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,0.999,0,0,-1.000,6.50,3.00,0.0314,0.0032
66.317,2.868,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.019,0,0,-1.000,6.98,3.00,0.0265,0.0232
66.337,2.869,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.039,0,0,-1.000,6.80,3.00,0.0466,0.0159
66.357,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.059,0,0,-1.000,6.81,3.00,0.0411,0.0139
66.377,2.859,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.079,0,0,-1.000,6.81,3.00,0.0366,0.0077
66.397,2.864,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.099,0,0,-1.000,6.92,3.00,0.0327,0.0049
66.418,2.872,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.119,0,0,-1.000,6.92,3.00,0.0531,0.0253
66.437,2.859,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.139,0,0,-1.000,5.88,3.00,0.0468,0.0168
66.457,2.866,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.159,0,0,-1.000,5.88,3.00,0.0428,0.0157
66.477,2.865,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.179,0,0,-1.000,4.83,3.00,0.0366,0.0089
66.497,2.858,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.199,0,0,-1.000,4.83,3.00,0.0331,0.0038
66.517,2.866,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.219,0,0,-1.000,6.78,3.00,0.0272,0.0238
66.538,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.239,0,0,-1.000,6.16,3.00,0.0476,0.0195
66.557,2.866,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.259,0,0,-1.000,6.16,3.00,0.0431,0.0131
66.577,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.279,0,0,-1.000,8.09,3.00,0.0363,0.0093
66.597,2.874,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.299,0,0,-1.000,8.09,3.00,0.0335,0.0041
66.617,2.871,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.319,0,0,-1.000,9.41,3.00,0.0280,0.0004
66.637,2.874,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.339,0,0,-1.000,7.46,3.00,0.0475,0.0200
66.657,2.881,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.359,0,0,-1.000,9.28,3.00,0.0434,0.0138
66.677,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.379,0,0,-1.000,9.28,3.00,0.0375,0.0105
66.697,2.879,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.399,0,0,-1.000,10.58,3.00,0.0336,0.0033
66.717,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.419,0,0,-1.000,12.74,3.00,0.0278,0.0232
66.738,2.878,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.439,0,0,-1.000,12.74,3.00,0.0483,0.0202
66.757,2.879,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.459,0,0,-1.000,13.80,3.00,0.0438,0.0141
66.777,2.883,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.479,0,0,-1.000,13.80,3.00,0.0368,0.0026
66.797,2.880,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.499,0,0,-1.000,12.44,3.00,0.0327,0.0230
66.817,2.879,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.519,0,0,-1.000,14.03,3.00,0.0527,0.0177
66.837,2.883,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.539,0,0,-1.000,13.03,3.00,0.0476,0.0145
66.857,2.882,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.559,0,0,-1.000,13.03,3.00,0.0424,0.0125
66.877,2.880,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.579,0,0,-1.000,12.55,3.00,0.0383,0.0057
66.897,2.884,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.599,0,0,-1.000,13.63,3.00,0.0327,0.0032
66.917,2.875,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.619,0,0,-1.000,13.63,3.00,0.0286,0.0228
66.937,2.872,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.639,0,0,-1.000,12.69,3.00,0.0491,0.0144
66.957,2.872,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.659,0,0,-1.000,11.55,3.00,0.0428,0.0123
66.977,2.867,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.679,0,0,-1.000,11.55,3.00,0.0386,0.0091
66.997,2.870,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.699,0,0,-1.000,10.59,3.00,0.0332,0.0293
67.017,2.873,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.719,0,0,-1.000,8.67,3.00,0.0293,0.0163
67.037,2.859,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.739,0,0,-1.000,8.67,3.00,0.0493,0.0187
67.057,2.857,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.759,0,0,-1.000,8.30,3.00,0.0419,0.0156
67.077,2.861,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.779,0,0,-1.000,8.24,3.00,0.0389,0.0059
67.097,2.851,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.799,0,0,-1.000,8.24,3.00,0.0333,0.0056
67.118,2.852,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.819,0,0,-1.000,8.68,3.00,0.0282,0.0261
67.137,2.861,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.839,0,0,-1.000,8.77,3.00,0.0477,0.0190
67.157,2.848,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.859,0,0,-1.000,8.77,3.00,0.0437,0.0132
67.177,2.842,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.879,0,0,-1.000,7.44,3.00,0.0396,0.0101
67.197,2.860,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.899,0,0,-1.000,7.44,3.00,0.0338,0.0032
67.217,2.846,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.919,0,0,-1.000,7.88,3.00,0.0277,0.0234
67.237,2.851,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.939,0,0,-1.000,8.57,3.00,0.0474,0.0161
67.257,2.869,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,1.959,0,0,-1.000,7.97,3.00,0.0439,0.0148
67.277,2.851,0,,,,,0,,,3.645,GLOBAL,1.000,clear,0,-0.0,203,1.979,0,0,-1.000,7.97,3.00,0.0399,0.0101
67.297,2.851,0,,,,,0,,,3.598,GLOBAL,1.000,clear,0,-0.0,203,1.999,0,0,-1.000,7.24,3.00,0.0341,0.0053
67.317,2.869,0,,,,,0,,,3.598,GLOBAL,1.000,clear,0,-0.0,203,2.019,0,0,-1.000,8.14,3.00,0.0302,0.0256
67.338,2.852,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.039,0,0,-1.000,8.14,3.00,0.0505,0.0181
67.358,2.862,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.059,0,0,-1.000,8.17,3.00,0.0430,0.0165
67.377,2.876,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.079,0,0,-1.000,8.17,3.00,0.0401,0.0106
67.397,2.860,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.099,0,0,-1.000,8.06,3.00,0.0345,0.0307
67.417,2.865,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.119,0,0,-1.000,8.10,3.00,0.0272,0.0011
67.437,2.878,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.139,0,0,-1.000,7.99,3.00,0.0474,0.0213
67.459,2.863,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.161,0,0,-1.000,7.99,3.00,0.0467,0.0142
67.477,2.878,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.179,0,0,-1.000,7.84,3.00,0.0372,0.0110
67.498,2.884,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.199,0,0,-1.000,7.24,3.00,0.0354,0.0034
67.517,2.870,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.219,0,0,-1.000,7.24,3.00,0.0274,0.0018
67.537,2.882,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.239,0,0,-1.000,7.87,3.00,0.0476,0.0220
67.557,2.885,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.259,0,0,-1.000,7.82,3.00,0.0453,0.0142
67.577,2.877,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.279,0,0,-1.000,7.82,3.00,0.0378,0.0115
67.597,2.891,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.299,0,0,-1.000,7.92,3.00,0.0350,0.0041
67.617,2.890,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.319,0,0,-1.000,8.54,3.00,0.0295,0.0018
67.637,2.881,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.339,0,0,-1.000,8.54,3.00,0.0496,0.0218
67.657,2.893,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.359,0,0,-1.000,9.02,3.00,0.0455,0.0148
67.677,2.893,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.379,0,0,-1.000,9.02,3.00,0.0399,0.0108
67.699,2.888,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.401,0,0,-1.000,10.08,3.00,0.0361,0.0052
67.717,2.893,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.419,0,0,-1.000,9.84,3.00,0.0301,0.0234
67.738,2.890,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.440,0,0,-1.000,10.53,3.00,0.0511,0.0171
67.757,2.887,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.459,0,0,-1.000,10.53,3.00,0.0428,0.0153
67.777,2.891,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.479,0,0,-1.000,10.43,3.00,0.0400,0.0112
67.797,2.889,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.499,0,0,-1.000,10.43,3.00,0.0344,0.0047
67.817,2.892,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.519,0,0,-1.000,10.53,3.00,0.0303,0.0247
67.837,2.888,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.539,0,0,-1.000,9.47,3.00,0.0503,0.0192
67.857,2.888,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.559,0,0,-1.000,9.24,3.00,0.0431,0.0142
67.877,2.892,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.579,0,0,-1.000,9.24,3.00,0.0396,0.0114
67.897,2.888,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.599,0,0,-1.000,8.98,3.00,0.0348,0.0049
67.917,2.886,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.619,0,0,-1.000,8.98,3.00,0.0546,0.0246
67.937,2.889,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.639,0,0,-1.000,8.98,3.00,0.0473,0.0182
67.957,2.883,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.659,0,0,-1.000,7.77,3.00,0.0424,0.0159
67.977,2.884,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.679,0,0,-1.000,6.89,3.00,0.0378,0.0121
67.997,2.887,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.699,0,0,-1.000,6.89,3.00,0.0352,0.0062
68.017,2.887,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.719,0,0,-1.000,6.85,3.00,0.0283,0.0264
68.037,2.890,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.739,0,0,-1.000,6.27,3.00,0.0482,0.0194
68.057,2.887,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.759,0,0,-1.000,6.27,3.00,0.0453,0.0136
68.077,2.884,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.779,0,0,-1.000,6.20,3.00,0.0397,0.0108
68.097,2.887,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.799,0,0,-1.000,6.22,3.00,0.0340,0.0068
68.117,2.882,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.819,0,0,-1.000,6.22,3.00,0.0303,0.0272
68.137,2.885,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.839,0,0,-1.000,6.33,3.00,0.0499,0.0193
68.157,2.893,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.859,0,0,-1.000,3.15,3.00,0.0440,0.0120
68.177,2.887,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.879,0,0,-1.000,3.15,3.00,0.0402,0.0097
68.197,2.884,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.899,0,0,-1.000,4.04,3.00,0.0345,0.0009
68.217,2.892,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.919,0,0,-1.000,4.04,3.00,0.0305,0.0209
68.238,2.885,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.940,0,0,-1.000,4.42,3.00,0.0518,0.0202
68.257,2.890,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.959,0,0,-1.000,4.06,3.00,0.0445,0.0166
68.277,2.897,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.979,0,0,-1.000,4.06,3.00,0.0379,0.0111
68.297,2.894,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,2.999,0,0,-1.000,3.94,3.00,0.0333,0.0033
68.317,2.894,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.019,0,0,-1.000,4.04,3.00,0.0271,0.0231
68.337,2.901,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.039,0,0,-1.000,4.48,3.00,0.0471,0.0192
68.357,2.899,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.059,0,0,-1.000,4.48,3.00,0.0427,0.0151
68.377,2.907,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.079,0,0,-1.000,3.89,3.03,0.0393,0.0118
68.397,2.908,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.099,0,0,-1.000,3.89,3.03,0.0349,0.0049
68.417,2.914,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.119,0,0,-1.000,4.20,3.07,0.0294,0.0250
68.437,2.914,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.139,0,0,-1.000,4.24,3.12,0.0494,0.0188
68.457,2.927,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.159,0,0,-1.000,4.32,3.25,0.0454,0.0152
68.477,2.944,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.179,0,0,-1.000,4.32,3.25,0.0397,0.0103
68.497,2.952,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.199,0,0,-1.000,4.45,3.32,0.0341,0.0305
68.517,2.967,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.219,0,0,-1.000,4.37,3.36,0.0298,0.0005
68.537,2.992,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.239,0,0,-1.000,4.37,3.36,0.0497,0.0204
68.557,3.012,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.259,0,0,-1.000,5.12,3.43,0.0442,0.0166
68.577,3.054,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.279,0,0,-1.000,5.12,3.43,0.0399,0.0111
68.597,3.095,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.299,0,0,-1.000,5.05,3.50,0.0343,0.0061
68.617,3.128,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.319,0,0,-1.000,5.52,3.57,0.0300,0.0259
68.637,3.165,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.339,0,0,-1.000,6.14,3.64,0.0502,0.0196
68.657,3.203,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.359,0,0,-1.000,6.14,3.64,0.0431,0.0120
68.677,3.249,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.379,0,0,-1.000,5.49,3.67,0.0386,0.0106
68.697,3.290,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.399,0,0,-1.000,5.49,3.67,0.0347,0.0051
68.717,3.326,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.419,0,0,-1.000,5.66,3.74,0.0291,0.0251
68.737,3.358,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.439,0,0,-1.000,6.53,3.83,0.0491,0.0166
68.757,3.397,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.459,0,0,-1.000,6.42,3.86,0.0450,0.0122
68.777,3.442,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.479,0,0,-1.000,6.42,3.86,0.0376,0.0121
68.797,3.490,0,,,,,0,,,,GLOBAL,1.000,clear,0,-0.0,203,3.499,0,0,-1.000,6.71,3.92,0.0352,0.0023
